index,id,title,type,description,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,age_certification_encoded,imdb_category_encoded
4167,tm474721,Saverio Raimondo: Il Satiro Parlante,0,"Italian comic and satirist Saverio Raimondo regales a Milan crowd with tales of online antics, awkward injuries and white-knuckle flights.",2019.0,PG-13,53.0,tt10242216,5.6,51.0,3,0
4174,ts221891,Legend Quest: Masters of Myth,1,"When mythical creatures come to life, it's up to Leo Teodora, Don AndrÃ©s and Alebrije -- super-secret monster hunters -- to save the day",2019.0,TV-Y7,25.0,tt10228032,7.6,126.0,2,0
4175,ts298837,Badanamu Stories,1,"Badanamu Stories explore themes central to the lives of preschool children but in ways that inject whimsy, imagination, and wonder into the everyday.",2019.9999999999998,TV-Y,13.0,tt14857600,3.4,6.0,1,0
4180,ts90466,Hong Kong West Side Stories,1,"The intimate lives of young men and women from Hong Kong are linked by loosely connected stories about love, lust, separation and deceit.",2019.0,TV-MA,23.0,tt10284430,5.699999999999999,6.0,4,0
4185,ts89336,Charlie's Colorforms City,1,"Charlie creates fun stories using different shapes, and he needs your help! Take off for adventures in outer space, the Wild West -- and right at home.",2019.0,TV-Y,23.0,tt8115672,7.0,148.0,1,0
4186,ts89656,The Legend of White Snake,1,"Provoked by the actions of a seemingly sly human, an ancient snake spirit takes on a human form, in order to prove him a fraud. Convinced sheâ€™s doing the world a favor, Bai Su Zhen challenges Xu Xuan to a contest of skill but what starts as a heated rivalry soon turns to burning passion. Faced with opposition from every side, Bai Su Zhen and Xu Xuanâ€™s love is put to the test time and time again.",2019.0,TV-14,46.0,tt10628250,7.4,224.0,3,0
4197,ts252695,Bookmarks: Celebrating Black Voices,1,"Celebrity readers share children's books by Black authors to spark kid-friendly conversations about empathy, equality, self-love and antiracism.",2019.9999999999998,TV-G,7.0,tt12923664,5.0,160.0,1,0
4199,tm817542,Hikaru Utada Laughter in the Dark Tour 2018,0,"Celebrating twenty years since her debut, Hikaru Utada takes the stage at Makuhari Messe for the final performance of her Laughter in the Dark Tour.",2019.0,G,141.0,tt10556746,8.3,81.0,1,0
4201,tm845607,Spirit Riding Free: Spirit of Christmas,0,"Lucky and her friends venture into town on Christmas Eve in an attempt to fulfill their holiday plans. But when distractions lead to delays, they must figure out how to get home in time for Christmas in the middle of a serious snowstorm!",2019.0,PG,45.0,tt11313068,5.2,122.0,2,0
4216,tm854786,Yeh Ballet,0,"Discovered by an eccentric ballet master, two gifted but underprivileged Mumbai teens face bigotry and disapproval as they pursue their dancing dreams.",2019.9999999999998,PG-13,117.0,tt10230436,7.5,1312.0,3,0
4220,ts230973,Arashi's Diary: Voyage,1,"Twenty years after their debut, join the beloved members of Arashi on a new journey as they showcase their lives, talents and gifts to the world.",2019.0,TV-Y7,31.0,tt11434874,7.699999999999999,42.0,2,0
4223,tm677746,Bombay Rose,0,"BOMBAY ROSE is a beautiful hand-painted animation created by award winning animator Gitanjali Rao. Amidst the bustle of a magnetic and multifaceted city, the budding love between two dreamers is tested by duty and religious divides.",2019.0,PG-13,97.0,tt8435324,6.199999999999999,608.0000000000001,3,0
4229,tm405637,122,0,"During a bloody night, a young man and his lover are struggling, not to get to the hospital, but to escape and survive.",2019.0,R,95.0,tt7867670,6.199999999999999,5530.0,4,0
4230,tm982018,A Trash Truck Christmas,0,"When Santa crash-lands in the junkyard on Christmas Eve, Hank, Trash Truck and their animal friends all have a hand in rescuing the holiday for everyone.",2019.9999999999998,G,28.0,tt13458584,5.5,212.0,1,0
4257,tm984018,Cops and Robbers,0,Animation and activism unite in this multimedia spoken-word response to police brutality and racial injustice.,2019.9999999999998,PG-13,8.0,tt13322484,6.9,4246.0,3,0
4258,ts224261,Nailed It! Germany,1,"Home cooks try -- and inevitably fail -- to re-create spectacular confections on this comical competition show, all for a sweet 5,000 euros.",2019.9999999999998,TV-14,35.0,tt11460744,5.699999999999999,100.0,3,0
4259,tm373655,Sarvam Thaala Mayam,0,"Peter who tries to find his place in the world of classical Indian music embarks on a journey that helps him evolve personally, spiritually and musically.",2019.0,PG,133.0,tt8319768,7.6,1231.0,2,0
4263,ts225708,Six Windows in the Desert,1,"From a theatre play to the aftermath of a plane crash, this collection of shorts from Saudi filmmakers depicts the nuances of Saudi Arabian culture.",2019.9999999999998,TV-14,21.0,tt11874042,4.3,3074.0,3,0
4276,ts45322,"Wait, My Youth",1,"A story about the naivety of young love, the pureness, and beauty of friendship and the warmth of family surrounding a group of friends. Su Can Can loves learning about literary works. In her adolescence, she meets her best friends....",2019.0,TV-PG,36.0,tt12071466,8.1,121.0,2,0
4277,ts222512,Nailed It! France,1,"On this fun and funny competition show, home bakers talented in catastrophe struggle to re-create dessert masterpieces and win a 5,000 euro prize.",2019.0,TV-14,34.0,tt10990804,6.4,112.0,3,0
4279,ts223121,Bangkok Buddies,1,"Living under the same roof, a group of unabashed friends wrestle with everyday issues from financial woes and shared quarters to romantic misfires.",2019.0,TV-MA,40.0,tt11513508,6.799999999999999,17.0,4,0
4283,ts78324,Pinky Malinky,1,"Pinky Malinky sees the bright side of everything, including being born a hot dog. With his BFFs in tow, this little wiener takes a bite out of life.",2019.0,TV-Y7,13.0,tt5621544,5.799999999999999,865.0,2,0
4285,ts223115,The Charming Stepmom,1,"A quirky fashion student becomes the nanny of a handsome widowerâ€™s three kids, experiencing a series of silly antics and schemes.",2019.0,TV-14,56.0,tt13846404,7.799999999999999,17.0,3,0
4296,ts222802,Once Upon a Time in Lingjian Mountain,1,"A story that follows Wang Lu, a young genius, who enters the Spirit Blade Sect and embarks on an unconventional journey towards immortal cultivation. The Spirit Blade Sect was established in the year 4233. Through years of producing martial arts prodigies, it has been hailed as one of the five great sects. As the nine continents face a crisis, a genius by the name of Wang Lu joins the Spirit Blade Sect and comes under the tutelage Wang Wu. Despite Wang Wu's beauty, she is hundreds of years in age. Famous for having a sharp tongue and an erratic temper, she and her disciple Wang Lu engage in endless squabbles while trudging on a path to becoming the strongest sage in all the lands.  Adapted from the manga ""Spirit Blade Mountain"" written by Xian Man Dong Man.",2019.0,TV-14,45.0,tt11261994,7.5,261.0,3,0
4299,tm975616,The Beginning of Life 2: Outside,0,"Genuine connections between children and nature can revolutionize our future. But is this discovery still possible in the world's major urban centers? The new chapter of ""The Beginning of Life"" reveals the transformative power of this concept.",2019.9999999999998,G,92.0,tt12190648,8.1,18.0,1,0
4300,ts87599,Somewhere Only We Know,1,"Ph.D. candidate in Physics Mu Cheng He catches a third-year student in English Xue Tong cheating on an exam. When he even becomes the substitute teacher in her elective course Russian and makes her study with him after classes, her hatred for him only grows. Over time, however, Xue Tong discovers Teacher Muâ€™s true character and comes to secretly love him.",2019.0,TV-MA,58.00000000000001,tt10472296,7.299999999999999,158.0,4,0
4302,ts268648,Anitta: Made in HonÃ³rio,1,"In this intimate documentary, Brazilian pop queen Anitta opens up about fame, family and her fierce work ethic, revealing the woman behind the hits.",2019.9999999999998,TV-MA,29.000000000000004,tt13486136,6.799999999999999,398.0,4,0
4303,ts90696,In the Bosom of a Thorn,1,"After the invasion of Kuwait, a woman's infant daughter is taken from her. Now, her daughter looks to make her way back home years later.",2019.0,TV-14,46.0,tt10397430,7.299999999999999,48.0,3,0
4305,tm466854,Uriyadi 2,0,A young man struggles for justice for the victims who are affected by the chemical plant leakage which lead to many deaths in the village.,2019.0,G,119.0,tt10121762,7.1,880.0,1,0
4309,ts268997,Futmalls.com,1,Strange occurrences afflict a group of people after they purchase items on a shopping website from the future.,2019.9999999999998,TV-14,40.0,tt13652552,6.4,182.0,3,0
4310,ts221472,Valentino,1,"Its events revolve around ""Noor Abdul Majeed"", famous for Valentino, who owns international schools he and his wife ,but there are some differences between them throughout the series, and from here begins the adventure and surprises .",2019.9999999999998,TV-14,39.0,tt11508212,5.2,213.0,3,0
4311,tm831196,Chippa,0,"On the eve of his tenth birthday, when Chippa receives a letter for his long-absent father, he decides to leave his pavement abode to find out more.",2019.0,G,90.0,tt8976464,6.4,1087.0,1,0
4318,ts235689,J-Style Trip,1,Megastar Jay Chou joins his A-list friends in this globe-trotting variety show packed with music and magic tricks.,2019.9999999999998,TV-14,64.0,tt11942052,4.9,111.0,3,0
4320,tm834653,The Knight and the Princess,0,"An unwavering young warrior's determination to save women and children abducted by pirates, leads him to his sweetheart and to confront a brutal tyrant and his devious sorcerer.",2019.0,PG,97.0,tt13819560,5.9,375.0,2,0
4326,tm844201,Super Monsters Save Christmas,0,"On Christmas Eve, the Super Monsters get together to make decorations, but end up having to find Santa's missing reindeer in order to save their holiday.",2019.0,G,24.000000000000004,tt11193860,4.8,57.0,1,0
4333,ts222901,ç³–ç³–Online,1,"When a wardrobe malfunction goes viral, a bubbly live streamer struggles to navigate her classmates' cruel judgment and the small town she lives in.",2019.0,TV-MA,24.000000000000004,tt11330500,5.5,21.0,4,0
4336,tm935993,Classmates Minus,0,"A group of former high school pals who see their friendship put to test amid their struggles with love, marriage and careers.",2019.9999999999998,R,122.0,tt12899858,7.1,1542.9999999999998,4,0
4338,tm882606,Sethum Aayiram Pon,0,"Meeting after many years, a makeup artist and her grandmother revisit tensions from an old family feud that still hangs heavy between them.",2019.0,G,102.0,tt8976418,7.199999999999999,343.0,1,0
4339,tm976519,The App That Stole Christmas,0,"A tech entrepreneur's Christmas shopping app is a smashing success, but he starts to realize his invention might be ruining the holiday spirit.",2019.9999999999998,PG,63.0,tt11378154,3.7,734.0,2,0
4340,tm483103,Ali & Alia,0,"Ali and Alia are childhood neighbors that fell in love with each other, but bigger events occur in their lives which gets them separated. Ali seeks to maintain Alia's heart even if it is through substance abuse.",2019.0,PG-13,105.00000000000001,tt9859758,5.0,33.0,3,0
4342,ts213071,Sleepless Society NYCTOPHOBIA,1,Thai Horro Drama.,2019.0,TV-MA,46.0,tt10805822,5.5,43.0,4,0
4344,tm980439,Chico Bon Bon and the Very Berry Holiday,0,"The Fix-It Force makes a plan to hit every home as fast as they can, delivering Blunderberry Cakes before the town awakes to avoid a holiday disaster.",2019.9999999999998,G,25.0,tt13411942,5.9,39.0,1,0
4345,tm678035,Uncle Naji in UAE,0,"Naji decides with his friends to go on holiday to a mountainous region, they face many funny and strange comedy situations ,but unexpected moment happened turned their funny journey to horror, fear and mystery.",2019.0,PG-13,95.0,tt10181594,5.0,59.0,3,0
4356,tm811954,Nenjamundu Nermaiyundu Odu Raja,0,Two ambitious youngsters who make a living through a YouTube channel agree to perform a few tasks for a businessman when the latter offers them huge money.,2019.0,G,128.0,tt10438658,6.1,365.99999999999994,1,0
4362,tm822167,The Panti Sisters,0,Three gay sons are called back by their estranged and terminally-ill father and given an offer they can't refuse: a P300 million inheritance in exchange for each of them giving him a grandchild.,2019.0,PG-13,108.0,tt10637682,5.6,264.0,3,0
4364,ts258169,Holiday Home Makeover with Mr. Christmas,1,"Mr. Christmas, a veteran in the interior design industry with a healthy obsession with the holiday season, takes you behind the scenes as he puts his design expertise and vast Christmas collection to good use.",2019.9999999999998,TV-G,43.0,tt13255112,5.799999999999999,291.0,1,0
4365,ts234501,Buddi,1,"The Buddis bounce, spin, glide and giggle through their magical world, learning new things and sharing the joy of friendship.",2019.9999999999998,TV-Y,8.0,tt11829340,7.1,61.0,1,0
4369,ts269280,Kings of Jo'Burg,1,"The Masire brothers rule Johannesburg's criminal underworld, but a supernatural family curse and a tangled web of betrayal threaten to destroy them.",2019.9999999999998,TV-MA,51.0,tt13453828,5.6,491.0,4,0
4373,ts255823,The House Arrest of Us,1,"A long-term couple finally decides to get engaged, and per Filipino pre-wedding tradition, the groom-to-be and his family go to his fiancÃ©e's family to settle the union. A series of unfortunate events follow as a pandemic hits, with the government suddenly implementing an Enhanced Community Quarantine. Now the would-be bride and groom, joined by their warring families, must live under one roof during a mandated lockdown.",2019.9999999999998,TV-PG,26.0,tt13280838,5.6,107.0,2,0
